ds,unique_id,y,QLF,ROL,CPV,black_friday,carnaval,confraternizacao_universal,copa_do_mundo,covid,dia_das_maes,dia_de_finados,dia_dos_namorados,dia_dos_pais,dia_do_trabalhador,eleicoes,halloween,independencia_do_brasil,natal,nossa_senhora_aparecida,pascoa,proclamacao_da_republica,sexta_feira_santa,dayofweek,monthofyear
2024-03-26,BB,333116.83,310.0,250960.17795,58717.9476665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2024-03-27,BB,588214.74,401.0,442237.78095,99704.209889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
2024-03-28,BB,505498.74,401.0,380370.75495,84430.6482815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
2024-03-29,BB,122312.95,84.0,91734.7125,17157.5128475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3
2024-03-30,BB,477968.06,414.0,359041.1781,77738.473762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
2024-03-31,BB,94634.43,91.0,70975.8225,14549.566237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,3
2024-04-01,BB,251047.28,230.0,188939.40915,43009.5457875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-04-02,BB,232258.94,185.0,174887.85015,40450.3063995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2024-04-03,BB,285239.04,192.0,214066.1136,44507.071844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2024-04-04,BB,208756.96,204.0,157090.81425,34812.1494155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2024-04-05,BB,262983.86,218.0,197458.6185,41519.7044925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024-04-06,BB,368370.72,288.0,275971.554,53307.332966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2024-04-07,BB,107071.19,71.0,80303.3925,15716.359968499999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2024-04-08,BB,209381.1,176.0,157629.3054,36737.260387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-04-09,BB,211735.32,181.0,159325.365,35827.5694153012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2024-04-10,BB,358224.32,301.0,269443.93485,60721.281543000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2024-04-11,BB,335268.04,257.0,251963.86155,54977.588073499996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2024-04-12,BB,365460.92,301.0,274894.56285,60477.337248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024-04-13,BB,312472.1,252.0,234354.075,48114.2749395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2024-04-14,BB,150478.43,111.0,112858.8225,23605.884856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2024-04-15,BB,285855.27999999997,220.0,215200.7079,45259.5223166024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-04-16,BB,409862.97000000003,341.0,308493.2574,70577.6058198012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2024-04-17,BB,364841.52999999997,311.0,274324.8726,61224.290770499996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2024-04-18,BB,351938.97,236.0,265219.20615,57706.6079545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2024-04-19,BB,354460.86,259.0,266937.44865,58520.8690345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024-04-20,BB,399340.84,305.0,299370.891,59997.0741495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2024-04-21,BB,122053.2,96.0,91539.9,18107.001857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2024-04-22,BB,242954.87,188.0,182695.69035,39321.5547343012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-04-23,BB,292956.09,226.0,220250.5299,51513.104516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2024-04-24,BB,330903.08,292.0,248585.50935,51855.6522335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2024-04-25,BB,442958.75,337.0,332865.61815,71721.4968745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,4
2024-04-26,BB,391411.37,313.0,293739.1332,60788.478527698804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4
2024-04-27,BB,405495.59,324.0,304121.6925,62161.741982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,4
2024-04-28,BB,159177.78,139.0,119695.80045,24993.031177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,4
2024-04-29,BB,441760.37,401.0,331802.2536,72616.2196475,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2024-04-30,BB,612488.16,544.0,460132.80435,100713.8010978012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4
2024-05-01,BB,134596.6,125.0,100947.45,19749.5387175,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5
2024-05-01,BB,134596.6,125.0,100947.45,19749.5387175,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,5
2024-05-02,BB,355050.11,303.0,267293.69235,59115.06520908919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2024-05-03,BB,295560.1,233.0,221659.2702,42566.858220358656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2024-05-04,BB,351251.85,301.0,263438.8875,53522.779174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2024-05-05,BB,179400.6,165.0,135361.2603,30792.068551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2024-05-06,BB,241356.08,217.0,181650.2337,39675.6795555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2024-05-07,BB,373884.82,320.0,280672.26,59410.80976875623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2024-05-08,BB,373050.37,298.0,280074.01455,56872.646880429325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2024-05-09,BB,326098.31,284.0,244873.22535,51753.21317042933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2024-05-10,BB,446617.58,372.0,335029.15935,69020.02043192933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2024-05-11,BB,566079.83,421.0,424656.1278,84997.20217442933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2024-05-12,BB,97558.68,81.0,73169.01,15272.4556265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2024-05-13,BB,197238.79,189.0,148318.65075,32911.00062342933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2024-05-14,BB,367653.02,296.0,276353.22225,63130.4875868012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2024-05-15,BB,401799.01,341.0,302022.8991,68718.90818142933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2024-05-16,BB,350438.71,311.0,263506.5447,58097.7321455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2024-05-17,BB,328315.89,281.0,246530.9793,54498.69680335866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2024-05-18,BB,387514.91,290.0,290298.7101,59542.625708429325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2024-05-19,BB,98505.75,100.0,73879.3125,15914.944220858657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2024-05-20,BB,267748.67,244.0,201254.68965000001,45532.66810842933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2024-05-21,BB,332392.25,300.0,250012.2912,58625.568091429326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2024-05-22,BB,460092.14,347.0,345592.8159,77295.5364975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2024-05-23,BB,355229.86,301.0,266999.28345,58249.891418787985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2024-05-24,BB,426904.13,350.0,320747.92365,68172.450246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2024-05-25,BB,361667.1,262.0,271220.5062,55765.8170328012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
2024-05-26,BB,95209.85,90.0,71407.3875,14612.685985929327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5
2024-05-27,BB,334980.77,265.0,252102.4677,58256.810109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2024-05-28,BB,434509.25,363.0,326699.96085,75003.05142165985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5
2024-05-29,BB,337006.21,288.0,253420.5723,56405.424699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
2024-05-30,BB,280823.7,246.0,210860.9286,46177.571409929325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
2024-05-31,BB,485299.77999999997,416.0,364981.7196,76770.95030692933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
2024-06-01,BB,283026.91,232.0,212270.1825,43783.037011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-06-02,BB,110665.37,93.0,82999.0275,16297.1903825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024-06-03,BB,305437.31,259.0,230185.2771,51384.6766748012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-06-04,BB,266417.88,224.0,200652.68715,44611.1985305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2024-06-05,BB,329888.24,272.0,248038.0035,51418.9972135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2024-06-06,BB,356239.79,251.0,267011.4948,52607.2815535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2024-06-07,BB,372677.51,320.0,280195.8807,60706.191411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2024-06-08,BB,332371.48,273.0,249278.61000000002,49885.8156885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-06-09,BB,122986.35,97.0,92239.7625,19513.107461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024-06-10,BB,239580.84,185.0,179961.19845,40743.614215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-06-11,BB,307626.31,230.0,230970.9813,49260.634894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2024-06-12,BB,374297.61,331.0,281039.0169,61555.1055175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2024-06-13,BB,326474.17,243.0,245182.9947,53065.0563061988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2024-06-14,BB,227412.65,178.0,170636.55555,35068.654701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2024-06-15,BB,287822.75,238.0,216175.46955,47247.2975008012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-06-16,BB,97977.46,87.0,73483.095,15938.256724500001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024-06-17,BB,738144.78,752.0,554440.0914,173712.3279939036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-06-18,BB,745826.75,746.0,560246.35095,182356.4697766731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2024-06-19,BB,541593.25,579.0,407846.1627,139553.3995786731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2024-06-20,BB,573836.0,540.0,431340.4416,130615.6945595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2024-06-21,BB,438510.18,414.0,329486.9595,99896.13101717309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2024-06-22,BB,397732.49,364.0,298305.3525,85996.22883665172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-06-23,BB,187749.59,193.0,141295.76535,43918.143307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
2024-06-24,BB,316620.13,324.0,237724.0239,68011.67175519191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2024-06-25,BB,442126.69,419.0,331829.49525,86606.47100273843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6
2024-06-26,BB,452174.97,391.0,339655.07175,84878.49439890159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6
2024-06-27,BB,511325.42,462.0,383975.23065,96102.9967719093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
2024-06-28,BB,598430.44,533.0,450384.9756,113782.25435276194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
2024-06-29,BB,485226.68,451.0,364320.7455,92416.84172984795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6
2024-06-30,BB,356478.37,320.0,268884.84555,72439.13134584272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6
2024-07-01,BB,244820.2,221.0,184564.25205,47538.55730367309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2024-07-02,BB,270274.55,231.0,203015.4504,51514.3992648012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7
2024-07-03,BB,266902.11,242.0,200645.89740000002,52541.636091,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7
2024-07-04,BB,304337.97000000003,255.0,228866.76135000002,55951.6176965,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7
2024-07-05,BB,299316.27,296.0,224758.74045,62362.2523795,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7
2024-07-06,BB,337247.35,315.0,252935.5125,71941.297036,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,7
2024-07-07,BB,168140.97,154.0,126105.7275,32080.4104413012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,7
2024-07-08,BB,320214.5,304.0,240922.62075,71277.026018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7
2024-07-09,BB,272392.65,256.0,205041.14085,54304.20797242661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2024-07-10,BB,266250.12,251.0,200462.6736,50346.2697801988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2024-07-11,BB,333302.96,312.0,250822.47075,64249.4632723012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2024-07-12,BB,272850.99,280.0,204991.0578,54105.13536657692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2024-07-13,BB,384281.16,344.0,288584.76945,71751.3911895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2024-07-14,BB,99330.99,87.0,74498.24250000001,18338.2234715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2024-07-15,BB,207505.91,216.0,156599.91735,44348.527484956896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2024-07-16,BB,312910.24,313.0,236491.4952,70353.0727300725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2024-07-17,BB,313182.09,322.0,236303.01615,68206.74512771565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2024-07-18,BB,280698.07,297.0,211769.46585,59259.31859581453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2024-07-19,BB,349877.34,310.0,262669.05375,61602.891547357096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2024-07-20,BB,316273.08,287.0,237928.37505,59767.98555399842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2024-07-21,BB,112978.85,131.0,85249.8645,24712.87342035321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2024-07-22,BB,244525.84,246.0,184367.7783,49287.914548788234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2024-07-23,BB,375027.72000000003,328.0,282076.8822,70812.24420021339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2024-07-24,BB,302314.1,283.0,227858.8608,58661.09762649917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2024-07-25,BB,210986.39,192.0,158556.76275,37202.91069408286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7
2024-07-26,BB,380794.38,335.0,286224.70365,70765.60270325794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7
2024-07-27,BB,252250.45,223.0,189187.8375,41063.11996043394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7
2024-07-28,BB,180852.08000000002,171.0,136803.0999,36357.76650018539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7
2024-07-29,BB,380041.58,328.0,286074.30375,73729.22625637503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2024-07-30,BB,382054.49,321.0,287581.60875,73251.22246650183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7
2024-07-31,BB,457743.94,430.0,343782.26205,87549.21309026936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7
2024-08-01,BB,208829.19,226.0,157404.12,42755.126578673095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2024-08-02,BB,261929.72,257.0,197161.09545,48051.250109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2024-08-03,BB,258056.87,236.0,193542.6525,40205.5352575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2024-08-04,BB,82997.19,73.0,62247.8925,14487.9543295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2024-08-05,BB,230622.86,216.0,174059.6109,46780.945774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
2024-08-06,BB,236488.34,269.0,178871.8851,52633.169006801196,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
2024-08-07,BB,368111.62,343.0,277297.2381,67490.4113105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,8
2024-08-08,BB,278009.57,244.0,209440.3797,49781.57535083334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,8
2024-08-09,BB,334050.23,291.0,251224.17795,59172.347187211555,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,8
2024-08-10,BB,244071.45,208.0,183053.5875,39285.82726253846,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,8
2024-08-11,BB,67333.4,65.0,50500.05,10468.967528,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,8
2024-08-12,BB,247871.34,247.0,187109.1291,51928.6402575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
2024-08-13,BB,322384.26,303.0,242589.16875,56260.7693355,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,8
2024-08-14,BB,310864.19,316.0,234859.8492,64058.08036783966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2024-08-15,BB,264666.55,220.0,198801.2778,43540.86214965385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2024-08-16,BB,344051.18,289.0,258646.2501,59357.82587461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2024-08-17,BB,236005.69,188.0,176805.35385,34452.32191804651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2024-08-18,BB,132151.4,90.0,99113.55,20507.029395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2024-08-19,BB,264291.14,267.0,199418.439,51546.32303223077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-08-20,BB,226043.25,223.0,170011.5921,39904.03696103846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2024-08-21,BB,260218.71,236.0,196026.687,45374.57262817932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2024-08-22,BB,269125.88,223.0,202816.7532,46707.92989191806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2024-08-23,BB,236882.88,125.0,176966.14095,22033.04657060906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2024-08-24,BB,233651.99,205.0,175087.8723,31027.216218352063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2024-08-25,BB,100630.8,85.0,75473.1,15323.899615002629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8
2024-08-26,BB,184608.93,122.0,138658.2228,23466.172020598595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2024-08-27,BB,328793.06,274.0,247270.236,54736.926398315045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
2024-08-28,BB,295867.37,273.0,222703.18275,52557.46986706187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8
2024-08-29,BB,326049.93,291.0,245366.9235,54601.16184633445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8
2024-08-30,BB,419213.77,349.0,314805.22395,70471.11397001437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8
2024-08-31,BB,494964.11,383.0,371289.86385,74139.86790236706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
2024-09-01,BB,85468.4,74.0,64101.3,12936.44230711445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2024-09-02,BB,170453.52,156.0,128676.74130000001,29638.848694871194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2024-09-03,BB,214140.39,176.0,161238.48135,37545.20106874261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2024-09-04,BB,222400.61,184.0,167359.38525,36334.07204285489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2024-09-05,BB,235188.75,208.0,177367.69695,44022.08546121058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2024-09-06,BB,286927.84,298.0,216055.67445,54242.50359281031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2024-09-07,BB,295055.96,204.0,221291.97,42663.77914864552,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,9
2024-09-08,BB,136491.71,133.0,102368.7825,21209.693078121734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2024-09-09,BB,290483.45,239.0,218697.402,51248.62437896388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2024-09-10,BB,311456.23,262.0,234275.77215,54818.33804099555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2024-09-11,BB,316437.57,313.0,238619.4876,64816.47849365251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2024-09-12,BB,327881.87,322.0,247137.45975,63711.882409262515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2024-09-13,BB,449220.27,390.0,338641.15575,84909.01221880113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2024-09-14,BB,323032.5,226.0,242274.375,49682.58104917899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2024-09-15,BB,117866.0,113.0,88611.4704,21211.72429853307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2024-09-16,BB,219746.27,236.0,165896.80305,46674.21242899992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2024-09-17,BB,259721.99,257.0,195567.89475,51716.46469811801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2024-09-18,BB,313424.37,349.0,237331.39905,73484.4911520934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2024-09-19,BB,327572.4,268.0,246177.1653,55202.39639000889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2024-09-20,BB,378221.9,309.0,284351.04195,65874.57487226179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2024-09-21,BB,396971.01,293.0,297728.2575,61176.093702796454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2024-09-22,BB,200706.42,174.0,151060.275,35068.983880393345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2024-09-23,BB,400086.72,328.0,301581.20865,77809.43586312897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
2024-09-24,BB,294018.13,256.0,221503.6998,56661.62127254384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
2024-09-25,BB,278514.84,258.0,209963.33430000002,47726.448711281155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9
2024-09-26,BB,267696.25,228.0,200975.39025,41962.30727092368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9
2024-09-27,BB,374065.39,286.0,280623.26535,56696.80007022514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9
2024-09-28,BB,346489.28,258.0,259866.96,53612.588041150404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9
2024-09-29,BB,157722.81,116.0,118015.22115,19637.075147626223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9
2024-09-30,BB,526257.0,454.0,395635.03605,90205.75246441364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
